Exercício: 2024;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.1.4.51.0.0 - Impostos sobre Serviços;siconfi-cor_RO1.1.1.4.51.0.0;1423718112
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;siconfi-cor_RO1.1.1.4.51.1.0;1423718112
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.1.5.00.0.0 - Impostos sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários;siconfi-cor_RO1.1.1.5.00.0.0;136168,74
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.1.5.01.0.0 - Imposto sobre Operações Financeiras Incidente sobre o Ouro - IOF-Ouro;siconfi-cor_RO1.1.1.5.01.0.0;136168,74
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.2.0.00.0.0 - Taxas;siconfi-cor_RO1.1.2.0.00.0.0;134084171,1
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.0.0;130825418,3
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização;siconfi-cor_RO1.1.2.1.01.0.0;130659342,7
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.2.1.50.0.0 - Taxa de Fiscalização de Vigilância Sanitária;siconfi-cor_RO1.1.2.1.50.0.0;166075,63
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.0.0;3258752,73
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços em Geral;siconfi-cor_RO1.1.2.2.01.0.0;3258752,73
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO1.2.0.0.00.0.0;589998689,7
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.0.0;313847984
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social;siconfi-cor_RO1.2.1.5.00.0.0;226220355,4
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.5.01.0.0 - Contribuição do Servidor Civil;siconfi-cor_RO1.2.1.5.01.0.0;226220355,4
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo;siconfi-cor_RO1.2.1.5.01.1.0;211470158,9
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo;siconfi-cor_RO1.2.1.5.01.2.0;12329943,04
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.5.01.3.0 -Contribuição do Servidor Civil - Pensionistas;siconfi-cor_RO1.2.1.5.01.3.0;2420253,48
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.6.00.0.0 - Contribuição para Fundos de Assistência Médico-Hospitalar e Social  ;siconfi-cor_RO1.2.1.6.00.0.0;87627628,59
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.6.03.0.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis;siconfi-cor_RO1.2.1.6.03.0.0;87627628,59
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.1.6.03.1.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis;siconfi-cor_RO1.2.1.6.03.1.0;87627628,59
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.2.0.00.0.0 - Contribuições Econômicas;siconfi-cor_RO1.2.2.0.00.0.0;40023863,8
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.2.1.00.0.0 - Contribuições Econômicas;siconfi-cor_RO1.2.2.1.00.0.0;40023863,8
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.2.1.99.0.0 - Outras Contribuições Econômicas;siconfi-cor_RO1.2.2.1.99.0.0;40023863,8
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.4.0.00.0.0;236126841,9
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.0.0.00.0.0 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.0.0;269282259,9
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado;siconfi-cor_RO1.3.1.0.00.0.0;478526,52
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado;siconfi-cor_RO1.3.1.1.00.0.0;478526,52
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação;siconfi-cor_RO1.3.1.1.01.0.0;335001,19
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.1.1.01.1.0 - Aluguéis e Arrendamentos;siconfi-cor_RO1.3.1.1.01.1.0;335001,19
