Exercício: 2017;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.92.00.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;7187,6
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;3.3.90.93.00.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;42679,68
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.0.00.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;2073804,55
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.4.00.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;1781699,99
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.4.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;1781699,99
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.4.90.51.00.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;1730236,77
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.4.90.51.91.00 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;1321026,07
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.4.90.51.99.00 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;409210,7
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.4.90.52.00.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;51463,22
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Despesas Liquidadas;4.6.00.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;292104,56
